t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
4480,eyes_open,2715,2218,243,1553,20,978,16,19,1.0033,-0.0272,0.0203,0.0282,-0.064,-0.074,9.772
4500,eyes_open,2686,2182,242,1520,6,986,13,20,0.9848,0.0288,-0.0242,-0.0156,-0.002,-0.042,9.78
4520,eyes_open,2721,2251,232,1493,10,961,13,13,0.9895,0.02,0.0193,-0.0127,0.032,-0.037,9.763
4540,eyes_open,2727,2194,238,1492,15,1015,15,24,1.0016,0.0185,0.013,-0.0033,0.004,-0.033,9.829
4560,eyes_open,2704,2224,241,1487,21,987,11,14,1.0078,-0.0139,0.0253,0.0001,-0.067,-0.061,9.786
4580,eyes_open,2716,2198,239,1498,21,980,9,10,1.0179,0.002,0.0256,-0.0311,0.01,-0.032,9.825
4600,eyes_open,2690,2239,250,1472,11,963,11,21,0.9983,-0.0039,0.0159,0.0071,0.011,-0.051,9.819
4620,eyes_open,2692,2210,236,1425,21,982,11,12,0.9942,0.014,0.0081,0.036,0.03,0.02,9.82
4640,eyes_open,2680,2189,245,1467,15,974,7,15,1.0,0.0125,-0.0138,-0.0381,0.036,-0.034,9.768
4660,eyes_open,2677,2198,239,1465,9,1000,7,15,1.0141,0.0175,-0.0163,0.0117,0.028,0.012,9.852
4680,eyes_open,2681,2261,242,1483,16,1010,11,12,0.9936,0.0208,-0.0026,0.0219,-0.03,0.007,9.812
4700,eyes_open,2702,2264,241,1477,8,981,11,17,0.9973,-0.0103,0.0166,0.0042,0.014,-0.044,9.849
4720,eyes_open,2683,2233,239,1441,7,1000,10,13,1.0202,0.023,0.0108,-0.0178,0.043,-0.006,9.756
4740,eyes_open,2672,2261,234,1495,13,997,16,14,0.9897,0.0052,0.0174,0.0093,0.105,-0.022,9.817
4760,eyes_open,2650,2322,241,1431,15,1008,15,7,1.0006,0.0239,-0.0143,0.0078,0.09,0.078,9.776
4780,eyes_open,2643,2291,251,1405,15,1004,9,20,1.0039,0.0577,-0.0166,-0.0029,0.034,0.068,9.821
4800,eyes_open,2620,2301,236,1411,14,994,12,11,0.9948,-0.0441,0.0114,-0.0094,0.083,-0.021,9.777
4820,eyes_open,2612,2309,243,1397,19,1014,10,23,0.9947,0.0265,0.0037,-0.0289,0.128,-0.013,9.763
4840,eyes_open,2606,2382,235,1362,9,1015,18,10,1.0117,0.0022,-0.0221,0.0285,0.13,-0.1,9.87
4860,eyes_open,2555,2385,244,1383,18,1073,11,10,1.0036,0.0132,-0.0217,-0.001,0.155,-0.032,9.777
4880,eyes_open,2569,2422,250,1314,11,1058,12,19,1.014,0.0057,0.009,-0.0176,0.184,0.003,9.839
4900,eyes_open,2522,2432,237,1330,25,1099,11,13,0.9949,-0.0006,0.0206,0.0327,0.16,0.046,9.826
4920,eyes_open,2510,2486,228,1330,13,1109,25,17,1.0151,0.0059,0.0324,-0.0242,0.189,-0.014,9.756
4940,eyes_open,2519,2468,239,1300,9,1080,14,17,1.0088,0.0157,0.0114,-0.0294,0.156,-0.06,9.792
4960,eyes_open,2485,2528,246,1284,17,1081,13,17,0.9906,0.0044,-0.0036,0.0093,0.19,-0.061,9.873
4980,eyes_open,2470,2582,241,1254,18,1151,10,21,1.0094,-0.0049,0.0051,0.0228,0.106,0.049,9.839
5000,eyes_open,2433,2538,244,1248,7,1129,14,20,1.0053,-0.0348,-0.0204,0.0116,0.074,0.013,9.819
5020,eyes_open,2426,2588,250,1235,20,1172,15,25,1.0056,0.0155,-0.0034,-0.0005,0.137,0.073,9.85
5040,eyes_open,2401,2576,234,1277,18,1156,12,12,1.0151,-0.0043,0.037,0.0091,0.151,-0.024,9.809
5060,eyes_open,2409,2589,239,1218,16,1169,10,21,0.9955,-0.0106,-0.0043,0.0009,0.103,-0.037,9.783
5080,eyes_open,2341,2638,233,1179,15,1194,11,23,0.9949,0.0033,0.0139,0.0163,0.14,-0.005,9.841
5100,eyes_open,2336,2638,239,1213,14,1212,12,20,1.0002,0.0299,-0.001,-0.0105,0.118,0.07,9.785
5120,eyes_open,2316,2628,238,1181,16,1221,16,22,1.0177,0.0127,0.0262,0.0068,0.138,-0.001,9.806
5140,eyes_open,2265,2662,248,1173,16,1211,11,17,1.0127,0.0026,-0.0074,-0.0394,0.183,0.01,9.839
5160,eyes_open,2248,2693,251,1120,15,1227,1,15,1.0046,-0.0134,0.008,0.0008,0.136,0.024,9.812
5180,eyes_open,2237,2665,238,1138,14,1200,5,12,1.0134,-0.027,-0.0067,0.0255,0.063,-0.017,9.8
5200,eyes_open,2209,2705,248,1139,22,1288,13,18,0.9998,0.0067,0.016,0.0379,0.043,-0.031,9.785
5220,eyes_open,2226,2699,232,1143,16,1267,15,19,1.0004,-0.0152,-0.0054,0.0275,0.013,-0.037,9.796
5240,eyes_open,2227,2704,243,1144,14,1244,10,19,0.998,0.0154,-0.011,-0.0212,0.112,-0.036,9.762
5260,eyes_open,2193,2754,233,1088,16,1258,14,11,0.9913,0.0224,-0.001,-0.0077,0.155,-0.049,9.79
5280,eyes_open,2230,2731,237,1111,18,1259,14,12,1.0051,-0.0245,-0.0098,-0.0246,0.08,0.009,9.796
5300,eyes_open,2137,2748,235,1072,7,1253,8,2,1.0001,0.0054,0.0158,-0.0178,0.03,-0.002,9.79
5320,eyes_open,2132,2756,242,1091,9,1242,20,12,0.9958,-0.0024,-0.0014,-0.0281,-0.009,-0.06,9.832
5340,eyes_open,2141,2719,239,1087,17,1241,9,19,1.0016,-0.0244,0.0107,-0.037,0.011,-0.042,9.765
5360,eyes_open,2167,2742,239,1071,18,1244,17,19,1.0149,0.0293,0.0204,0.0165,0.026,0.013,9.778
5380,eyes_open,2202,2767,241,1087,13,1257,12,8,0.9986,-0.019,-0.0083,0.0157,0.024,-0.068,9.759
5400,eyes_open,2177,2745,238,1070,18,1250,21,11,0.9938,0.0284,0.0345,0.0129,0.004,-0.035,9.826
5420,eyes_open,2165,2762,246,1048,14,1236,16,12,1.0083,-0.0208,-0.0354,0.011,0.038,-0.074,9.844
5440,eyes_open,2182,2772,240,1055,12,1249,14,15,0.9986,-0.003,-0.0044,0.0067,-0.043,-0.02,9.831
5460,eyes_open,2220,2746,251,1062,18,1215,14,18,1.0038,0.0169,0.0426,0.0108,-0.037,-0.066,9.834
5480,eyes_open,2185,2777,237,1050,16,1196,11,14,0.9998,0.0241,-0.0179,0.0154,-0.004,-0.09,9.808
5500,eyes_open,2191,2764,237,1061,6,1207,9,32,1.0071,-0.0054,0.0365,0.0357,0.017,-0.039,9.785
5520,eyes_open,2167,2792,237,1034,16,1181,23,13,0.9889,0.0162,-0.0229,-0.0321,-0.009,-0.036,9.81
5540,eyes_open,2215,2768,235,1054,9,1197,11,14,0.9861,-0.0363,0.0176,0.0131,-0.025,-0.021,9.846
5560,eyes_open,2185,2742,238,1038,20,1168,8,8,0.9924,0.0024,-0.0544,-0.0117,0.027,-0.097,9.846
5580,eyes_open,2185,2767,249,1051,11,1132,19,7,1.0105,0.0156,-0.0177,0.0118,-0.015,-0.048,9.823
5600,eyes_open,2201,2779,258,1052,13,1145,12,9,0.9994,0.0329,0.0038,-0.0152,-0.052,-0.106,9.845
5620,eyes_open,2223,2713,244,1044,15,1142,8,10,0.9931,-0.0148,0.0388,0.0104,-0.094,-0.053,9.837
5640,eyes_open,2286,2720,231,1016,10,1136,14,13,0.9813,0.0294,-0.012,-0.0001,-0.128,0.007,9.819
5660,eyes_open,2279,2771,229,1034,11,1125,17,15,0.9948,-0.0203,-0.0125,0.0041,-0.014,0.005,9.849
5680,eyes_open,2247,2719,227,1044,24,1127,11,13,1.0055,0.0093,0.0261,0.0005,-0.067,-0.007,9.82
5700,eyes_open,2313,2730,250,1063,14,1108,17,19,1.0137,-0.0139,0.011,0.0062,-0.004,-0.021,9.844
5720,eyes_open,2307,2722,230,1012,10,1115,19,23,1.0013,0.001,0.0356,0.0057,-0.012,-0.021,9.852
5740,eyes_open,2313,2695,234,1033,20,1089,23,9,1.0025,0.0194,0.0159,-0.033,-0.048,-0.096,9.796
5760,eyes_open,2347,2732,241,1068,8,1070,9,18,1.0147,-0.0008,0.0244,-0.0176,-0.028,-0.098,9.845
5780,eyes_open,2355,2739,239,1005,16,1075,13,12,0.9963,0.0086,0.0046,0.0168,0.079,-0.127,9.822
5800,eyes_open,2291,2746,237,1003,19,1053,9,20,0.996,0.0229,-0.0097,-0.0236,0.043,-0.143,9.789
5820,eyes_open,2317,2788,232,986,15,1060,6,10,1.0045,0.0268,0.0231,0.0714,0.114,0.035,9.846
5840,eyes_open,2291,2748,241,996,17,1070,15,14,1.013,-0.0208,0.0055,-0.0073,0.076,-0.028,9.839
5860,eyes_open,2296,2767,242,947,5,1040,14,8,1.0193,-0.0082,-0.0185,-0.026,0.088,-0.03,9.802
5880,eyes_open,2274,2745,235,962,9,1106,18,18,1.0086,0.012,-0.0139,-0.0273,0.076,-0.054,9.814
5900,eyes_open,2304,2795,257,943,22,1112,15,15,0.993,0.0335,0.0335,0.0115,0.046,-0.056,9.774
5920,eyes_open,2266,2742,247,933,18,1032,14,21,0.9982,-0.0067,0.0047,-0.0195,0.04,-0.133,9.838
5940,eyes_open,2305,2798,248,941,14,1047,17,8,0.9976,0.0172,-0.0129,-0.0099,0.018,-0.086,9.825
5960,eyes_open,2232,2756,227,903,17,1031,18,0,0.9964,-0.0138,0.0192,0.0272,0.009,-0.069,9.806
5980,eyes_open,2297,2838,249,905,23,1045,19,12,0.9973,0.0375,-0.0116,0.0144,0.031,-0.006,9.809
6000,eyes_open,2226,2787,252,908,3,1063,22,18,0.9965,0.0208,-0.0006,0.0013,0.003,0.03,9.779
6020,eyes_open,2281,2804,241,909,17,1052,17,19,0.9881,-0.0113,-0.037,-0.0023,0.044,-0.076,9.805
6040,eyes_open,2250,2798,247,876,8,1048,7,13,0.9787,0.0162,0.0139,0.009,-0.002,-0.017,9.807
6060,eyes_open,2222,2846,239,875,8,1059,15,23,1.01,0.0201,-0.029,0.02,0.025,-0.038,9.809
6080,eyes_open,2267,2818,244,863,7,1039,15,16,1.0059,-0.0102,-0.0174,-0.0048,0.077,-0.049,9.867
6100,eyes_open,2216,2798,244,849,8,1016,11,12,0.9892,0.0108,0.0194,-0.0008,0.031,0.01,9.822
6120,eyes_open,2193,2857,244,866,6,1059,16,17,1.0014,-0.0073,-0.0033,0.0076,-0.047,0.041,9.78
6140,eyes_open,2161,2820,246,827,20,1024,14,11,1.001,-0.0107,-0.0344,-0.0267,0.023,-0.009,9.828
6160,eyes_open,2198,2856,251,868,16,1067,18,13,0.9984,-0.0563,0.018,0.0207,-0.048,0.011,9.791
6180,eyes_open,2183,2858,235,886,13,1068,16,15,1.0034,-0.004,-0.0019,-0.0292,-0.013,-0.032,9.81
6200,eyes_open,2176,2831,243,859,12,1055,19,20,0.9984,0.0273,-0.0236,0.012,0.006,-0.048,9.767
6220,eyes_open,2199,2840,237,848,15,1046,23,19,0.9877,0.0321,0.0087,-0.0126,-0.088,-0.058,9.843
6240,eyes_open,2222,2823,234,849,12,1032,13,21,0.9923,0.0013,0.0103,0.0217,-0.047,-0.083,9.796
6260,eyes_open,2201,2839,238,857,11,1015,11,19,1.0128,0.0278,-0.026,0.0128,-0.022,0.038,9.76
6280,eyes_open,2225,2842,246,897,19,1035,9,16,0.9951,-0.0262,0.0475,-0.0092,0.001,0.063,9.837
6300,eyes_open,2208,2869,240,885,15,1025,11,13,0.9939,0.0049,0.0195,-0.0115,-0.03,-0.011,9.864
6320,eyes_open,2253,2848,236,889,12,1036,22,5,1.008,0.0181,-0.0163,-0.0199,-0.071,-0.028,9.732
6340,eyes_open,2244,2827,229,885,12,1028,15,8,0.9852,-0.0207,-0.0309,-0.0284,-0.1,-0.005,9.804
6360,eyes_open,2269,2774,246,901,21,1028,24,10,0.9991,-0.0101,0.0016,-0.0118,-0.094,0.026,9.813
6380,eyes_open,2278,2804,250,924,12,1001,23,11,1.0012,-0.0133,0.0338,0.006,-0.076,-0.013,9.821
6400,eyes_open,2310,2791,245,907,18,1019,14,17,0.9909,0.0205,0.0284,0.0045,-0.121,0.057,9.79
6420,eyes_open,2307,2771,238,928,4,1029,14,13,0.9896,0.0101,0.0112,0.0168,-0.14,0.048,9.81
6440,eyes_open,2315,2766,233,950,20,1031,16,25,0.9878,-0.0119,-0.0034,0.0086,-0.111,0.018,9.81
6460,eyes_open,2321,2762,246,939,21,1021,11,12,1.0072,-0.003,-0.0197,-0.0381,-0.082,0.061,9.812
6480,eyes_open,2336,2725,240,992,16,1025,9,8,1.0029,0.0151,0.0094,0.0049,-0.094,0.037,9.813
6500,eyes_open,2331,2695,246,981,20,1029,2,10,0.9999,-0.0342,0.0216,-0.0243,-0.149,0.073,9.769
6520,eyes_open,2387,2755,246,1026,8,1029,9,15,0.9895,-0.0013,0.0241,-0.0302,-0.179,0.057,9.844
6540,eyes_open,2407,2690,238,1028,10,1002,7,14,0.9857,-0.0071,0.0055,-0.0158,-0.114,0.042,9.779
6560,eyes_open,2440,2638,227,1056,14,979,9,8,0.9871,-0.0101,-0.0084,0.0196,-0.193,0.095,9.782
6580,eyes_open,2484,2624,237,1016,15,966,15,15,1.001,-0.0244,0.0378,0.0189,-0.168,0.012,9.825
6600,eyes_open,2494,2611,236,1109,11,959,14,6,0.9971,-0.0426,0.0064,0.0177,-0.16,0.028,9.842
6620,eyes_open,2550,2610,251,1133,14,966,4,18,0.9972,0.0211,-0.0174,-0.0037,-0.155,0.115,9.809
6640,eyes_open,2558,2502,242,1124,26,968,14,16,1.0028,-0.0042,-0.0064,-0.0162,-0.116,0.017,9.83
6660,eyes_open,2556,2543,230,1194,8,965,16,19,0.9848,-0.0009,-0.0282,-0.007,-0.135,0.064,9.825
6680,eyes_open,2629,2524,241,1162,12,927,18,11,1.0022,-0.0139,0.0052,-0.0111,-0.143,0.014,9.801
6700,eyes_open,2608,2514,237,1163,12,955,12,11,0.9918,-0.0122,-0.0287,0.0151,-0.078,0.033,9.85
6720,eyes_open,2600,2467,234,1184,19,950,19,11,0.9911,0.0103,-0.0311,0.0047,-0.151,0.0,9.776
6740,eyes_open,2611,2461,245,1213,18,929,15,6,0.9874,-0.0105,-0.0062,0.0142,-0.093,-0.03,9.876
6760,eyes_open,2667,2471,243,1227,13,915,9,10,0.9943,0.0445,-0.0022,0.0259,-0.166,-0.013,9.806
6780,eyes_open,2613,2431,242,1270,5,904,12,14,0.9987,0.0073,0.0093,-0.012,-0.116,0.032,9.8
6800,eyes_open,2691,2407,247,1241,12,939,19,11,1.0142,0.0017,-0.0109,0.0105,-0.077,0.06,9.781
6820,eyes_open,2660,2395,251,1262,12,874,12,7,0.9907,0.034,0.0385,0.0331,-0.06,0.034,9.824
6840,eyes_open,2676,2377,238,1270,13,900,6,24,1.0038,-0.0051,-0.0107,0.0002,-0.101,0.044,9.797
6860,eyes_open,2696,2387,239,1279,10,915,3,11,0.9884,-0.0265,0.0161,-0.0034,-0.097,0.07,9.756
6880,eyes_open,2691,2321,250,1322,12,933,2,11,1.0074,0.016,-0.0288,-0.003,-0.056,-0.007,9.815
6900,eyes_open,2701,2342,237,1285,18,878,9,20,0.9908,-0.0092,0.0263,0.0083,-0.005,-0.04,9.792
6920,eyes_open,2738,2345,242,1317,16,886,14,12,0.9945,-0.0214,0.0058,0.003,-0.025,0.007,9.796
6940,eyes_open,2686,2324,238,1315,9,909,8,13,0.991,-0.0002,-0.016,-0.0244,-0.025,0.018,9.803
6960,eyes_open,2709,2310,242,1299,12,901,18,16,1.0169,0.014,-0.0042,-0.0251,0.08,-0.047,9.81
6980,eyes_open,2699,2304,233,1314,12,871,14,9,0.9769,0.0046,-0.0178,-0.0109,0.06,-0.036,9.815
7000,eyes_open,2716,2335,244,1346,21,920,29,21,0.9985,0.0227,-0.0176,0.0363,0.011,0.007,9.796
7020,eyes_open,2697,2375,243,1312,15,882,24,18,0.9914,-0.0403,-0.0255,-0.0065,-0.01,0.011,9.856
7040,eyes_open,2668,2367,239,1279,10,900,14,14,1.0113,0.0038,-0.001,0.0054,0.023,-0.023,9.853
7060,eyes_open,2697,2341,236,1302,11,906,0,27,0.9927,-0.004,0.0103,0.0018,-0.031,0.043,9.817
7080,eyes_open,2750,2355,239,1289,10,902,7,11,1.0452,-0.008,-0.0133,-0.0139,0.022,-0.043,9.769
7100,eyes_open,2733,2362,236,1264,13,894,12,9,0.9982,-0.0051,0.0243,0.008,0.071,-0.006,9.778
7120,eyes_open,2683,2364,231,1254,8,890,12,14,1.0052,0.0279,-0.006,0.0045,0.109,0.015,9.855
7140,eyes_open,2694,2416,248,1296,21,929,11,12,0.9887,-0.0128,-0.0219,-0.0231,0.042,0.029,9.772
7160,eyes_open,2649,2393,231,1257,14,901,15,17,1.0063,-0.0092,0.015,-0.0113,0.029,-0.029,9.783
7180,eyes_open,2706,2388,253,1261,19,919,9,13,0.9985,-0.0094,-0.0112,-0.0135,0.063,-0.005,9.843
7200,eyes_open,2676,2429,244,1217,14,918,22,7,1.0193,-0.0132,-0.0109,0.0341,0.06,0.048,9.842
7220,eyes_open,2642,2467,247,1233,12,906,13,10,0.997,-0.0219,-0.014,-0.0185,0.018,0.04,9.752
7240,eyes_open,2628,2459,238,1225,13,931,18,18,0.993,-0.0565,0.025,-0.0201,-0.005,-0.045,9.825
7260,eyes_open,2654,2458,234,1219,20,900,13,20,0.9913,-0.033,0.006,0.0331,0.073,-0.107,9.754
7280,eyes_open,2651,2446,236,1221,1,899,16,10,0.9873,-0.0149,-0.012,0.0376,0.051,-0.015,9.823
7300,eyes_open,2632,2454,238,1179,22,901,19,18,0.9975,-0.0061,0.012,0.0185,0.023,0.002,9.839
7320,eyes_open,2636,2478,241,1206,7,917,11,12,0.9981,0.0236,-0.0071,0.0015,0.055,-0.03,9.83
7340,eyes_open,2649,2466,241,1204,13,919,16,15,1.014,-0.0292,0.0049,-0.0358,0.06,-0.054,9.766
7360,eyes_open,2618,2452,245,1180,11,931,10,9,1.0107,-0.02,-0.0037,-0.0244,-0.006,-0.058,9.826
7380,eyes_open,2569,2464,239,1140,26,930,12,21,1.011,-0.0003,-0.0295,0.0304,0.006,-0.029,9.823
7400,eyes_open,2623,2472,241,1163,14,926,8,11,0.9931,0.0099,0.0094,0.0003,0.029,-0.066,9.835
7420,eyes_open,2605,2523,257,1175,6,908,4,7,1.0072,0.0192,-0.0225,-0.0254,0.019,-0.086,9.786
7440,eyes_open,2576,2516,244,1131,13,902,10,22,0.9851,-0.0002,0.0457,-0.0224,0.018,0.038,9.829
7460,eyes_open,2560,2493,230,1153,12,896,10,18,1.0045,-0.02,0.01,0.0119,0.04,-0.029,9.743
7480,eyes_open,2564,2559,251,1132,16,901,28,14,0.9964,0.019,0.0232,-0.0093,0.001,0.007,9.799
7500,eyes_open,2612,2495,244,1114,14,919,17,12,0.994,-0.0195,0.025,0.037,-0.036,-0.065,9.817
7520,eyes_open,2597,2515,244,1112,19,927,7,13,0.989,-0.003,0.0161,0.0098,-0.003,-0.041,9.806
7540,eyes_open,2617,2515,251,1114,11,910,17,10,1.0195,0.0442,0.0082,-0.0175,-0.121,-0.015,9.786
7560,eyes_open,2621,2472,254,1152,13,896,15,17,0.9958,-0.0219,0.0311,0.0158,-0.081,-0.031,9.858
7580,eyes_open,2633,2502,245,1140,15,903,15,8,0.9906,0.0048,-0.013,0.026,-0.053,0.03,9.802
7600,eyes_open,2640,2525,244,1150,17,878,18,11,0.9908,-0.0267,-0.0095,-0.0059,-0.1,0.031,9.792
7620,eyes_open,2650,2456,234,1172,22,887,14,9,0.9923,0.0223,-0.033,-0.009,-0.07,-0.054,9.779
7640,eyes_open,2642,2459,244,1165,5,871,2,17,1.004,0.0155,0.0127,0.0335,-0.093,0.063,9.824
7660,eyes_open,2649,2492,240,1190,15,896,14,13,0.9941,-0.0113,-0.0076,-0.0244,-0.065,0.032,9.819
7680,eyes_open,2668,2464,249,1174,20,854,16,17,1.0215,0.019,0.0081,-0.0183,-0.061,0.028,9.831
7700,eyes_open,2662,2419,246,1190,7,889,11,13,0.9705,0.0313,0.0249,-0.0201,-0.034,0.045,9.774
7720,eyes_open,2694,2406,247,1186,12,872,5,10,0.9925,0.004,0.0093,-0.0254,-0.064,0.007,9.859
7740,eyes_open,2705,2429,237,1188,12,834,16,15,0.9844,-0.021,0.0047,-0.0,-0.042,-0.019,9.816
7760,eyes_open,2684,2446,243,1205,13,869,9,15,1.0166,-0.0044,-0.0394,0.0266,-0.128,-0.043,9.797
7780,eyes_open,2760,2399,236,1249,11,832,8,13,1.0089,0.0026,0.0075,-0.0134,-0.072,0.037,9.799
7800,eyes_open,2682,2381,245,1196,18,822,15,23,1.0081,0.0065,-0.0045,-0.0181,0.03,0.056,9.787
7820,eyes_open,2726,2422,235,1203,27,853,13,11,0.9932,-0.0155,-0.015,0.0107,-0.014,-0.037,9.787
7840,eyes_open,2704,2379,239,1217,11,847,4,6,1.0098,-0.0201,0.0107,-0.0241,-0.05,0.063,9.84
7860,eyes_open,2710,2389,245,1203,17,856,19,20,1.0082,0.0108,0.0133,0.0354,-0.079,0.033,9.831
7880,eyes_open,2716,2373,251,1240,15,840,8,17,1.0267,0.0161,0.0069,0.0157,-0.085,0.007,9.744
7900,eyes_open,2750,2352,246,1241,16,828,13,21,1.0107,-0.0299,-0.0309,0.0216,-0.099,-0.024,9.814
7920,eyes_open,2748,2335,244,1253,9,824,4,16,0.9869,-0.0171,-0.0104,0.0404,-0.101,0.06,9.845
7940,eyes_open,2780,2318,244,1252,14,823,13,10,1.0028,-0.0004,0.0004,-0.0221,-0.013,0.088,9.758
7960,eyes_open,2793,2291,247,1257,15,848,18,11,1.0058,-0.0225,0.0043,-0.0045,0.028,0.038,9.832
7980,eyes_open,2705,2302,234,1229,24,809,17,4,1.0207,-0.0186,-0.0175,0.0208,0.073,-0.045,9.814
8000,eyes_open,2739,2323,244,1252,20,817,16,15,1.0058,0.0144,-0.0231,-0.0132,0.039,0.049,9.844
8020,eyes_open,2720,2323,230,1260,21,856,19,8,0.9759,0.0364,-0.0078,-0.0119,0.046,0.018,9.773
8040,eyes_open,2746,2317,235,1274,13,859,14,15,1.0116,0.0134,0.0051,-0.0207,-0.022,-0.017,9.838
8060,eyes_open,2768,2294,236,1275,21,828,15,16,1.0122,-0.0122,0.0077,-0.0053,-0.012,-0.042,9.874
8080,eyes_open,2751,2341,239,1283,5,831,17,16,1.0028,-0.0168,-0.018,0.0345,0.053,-0.093,9.812
8100,eyes_open,2769,2289,236,1225,15,833,11,18,0.9923,0.0001,-0.0052,0.0104,0.011,-0.031,9.829
8120,eyes_open,2731,2340,239,1256,14,846,18,16,0.9875,-0.021,0.0219,-0.0213,0.116,-0.05,9.834
8140,eyes_open,2748,2366,250,1271,12,843,16,17,0.9883,-0.015,0.004,0.0132,0.074,-0.03,9.821
8160,eyes_open,2704,2384,237,1239,11,858,12,13,0.994,0.0386,-0.008,0.0049,0.141,-0.055,9.779
8180,eyes_open,2696,2396,243,1234,9,867,13,9,0.9918,0.0106,0.0003,0.0057,0.084,-0.042,9.804
8200,eyes_open,2708,2389,253,1224,5,860,15,19,0.992,0.0311,0.0114,-0.0155,0.091,-0.0,9.833
8220,eyes_open,2704,2423,236,1223,18,891,10,13,1.0101,0.0328,0.0068,0.0141,0.043,0.026,9.802
8240,eyes_open,2703,2435,235,1206,19,864,17,13,1.0084,-0.021,0.0042,0.0151,0.019,-0.052,9.838
8260,eyes_open,2705,2401,244,1207,18,895,8,9,0.9943,0.019,-0.0086,-0.0241,0.018,-0.037,9.83
8280,eyes_open,2703,2424,249,1144,22,868,14,15,0.9966,0.0334,-0.0054,-0.006,0.078,-0.093,9.797
8300,eyes_open,2717,2443,245,1194,15,860,17,17,0.9996,0.0087,0.0405,0.0133,0.084,-0.063,9.802
8320,eyes_open,2668,2453,233,1163,16,860,18,9,0.9697,-0.0294,-0.012,-0.0151,0.031,-0.074,9.807
8340,eyes_open,2705,2453,240,1183,11,879,15,21,1.0042,0.0188,-0.0176,0.0098,0.04,0.058,9.842
8360,eyes_open,2670,2453,241,1153,16,880,19,14,0.9912,-0.0298,0.0045,0.0038,0.011,-0.025,9.801
8380,eyes_open,2675,2455,244,1192,23,870,6,12,1.0031,-0.0042,-0.0026,-0.0119,-0.042,-0.057,9.832
8400,eyes_open,2663,2443,235,1170,13,858,9,3,0.9924,0.0198,-0.0044,0.026,0.058,-0.035,9.783
8420,eyes_open,2652,2492,242,1153,7,868,21,9,1.0021,0.0194,0.0048,-0.0172,0.066,-0.018,9.806
8440,eyes_open,2608,2463,234,1155,21,853,13,16,0.9891,-0.0067,0.0306,0.0311,-0.014,-0.051,9.86
8460,eyes_open,2651,2511,255,1136,5,868,11,18,1.0159,-0.0102,-0.0068,-0.0721,-0.068,-0.051,9.804
8480,eyes_open,2641,2462,242,1123,10,852,19,20,0.9969,0.0204,0.0202,0.0155,-0.006,-0.055,9.822
8500,eyes_open,2679,2498,235,1090,16,810,1,13,0.9884,-0.0138,-0.002,0.0155,0.016,-0.06,9.795
8520,eyes_open,2686,2481,246,1122,13,833,0,20,1.0058,-0.0083,0.0306,0.013,-0.063,-0.012,9.791
8540,eyes_open,2692,2465,244,1145,12,857,13,13,1.0114,-0.0194,0.0122,-0.0065,-0.0,-0.014,9.807
8560,eyes_open,2674,2476,233,1135,14,827,16,21,0.9926,-0.0169,0.0053,0.0081,0.029,0.049,9.842
8580,eyes_open,2689,2440,240,1134,22,834,15,26,0.9993,-0.0178,-0.0086,-0.0389,-0.073,-0.056,9.818
8600,eyes_open,2685,2484,240,1115,18,812,13,15,1.0026,0.0048,0.0159,-0.0164,-0.102,-0.068,9.795
8620,eyes_open,2688,2445,250,1140,7,801,23,27,0.9885,-0.0089,0.0157,-0.0017,-0.113,-0.064,9.769
8640,eyes_open,2702,2409,232,1111,15,787,22,19,0.9911,-0.022,-0.0005,-0.0009,-0.077,-0.038,9.834
8660,eyes_open,2750,2395,240,1120,13,766,10,15,0.9945,0.0093,0.0045,0.0139,-0.101,-0.079,9.743
8680,eyes_open,2784,2369,253,1115,17,735,12,20,0.9998,-0.0011,-0.0381,-0.0082,-0.117,-0.039,9.78
8700,eyes_open,2773,2367,248,1142,16,750,17,14,1.0009,-0.0304,0.0091,0.0065,-0.128,-0.026,9.791
8720,eyes_open,2775,2324,251,1114,11,709,15,14,1.0068,0.0163,-0.0328,-0.0009,-0.115,0.002,9.765
8740,eyes_open,2812,2314,242,1168,21,717,1,12,1.0089,-0.007,-0.0027,-0.0185,-0.177,-0.047,9.802
8760,eyes_open,2851,2318,238,1183,4,705,17,14,0.9943,-0.0268,0.0008,0.0062,-0.155,-0.034,9.796
8780,eyes_open,2842,2251,247,1155,10,678,14,19,0.991,0.021,0.0201,0.0365,-0.073,-0.074,9.799
8800,eyes_open,2835,2241,237,1173,12,673,22,9,1.0058,0.0267,-0.0065,0.0334,-0.14,-0.012,9.744
8820,eyes_open,2857,2175,239,1196,16,666,15,13,1.0076,-0.033,-0.0111,0.0269,-0.112,-0.103,9.863
8840,eyes_open,2874,2193,236,1161,13,657,22,15,0.9975,0.0097,-0.0215,0.0569,-0.099,-0.057,9.846
8860,eyes_open,2885,2195,249,1178,13,624,18,14,1.0071,-0.0177,0.0035,0.0292,-0.079,-0.065,9.823
8880,eyes_open,2881,2161,233,1199,16,623,13,15,0.9886,-0.0267,0.0281,-0.0304,-0.084,-0.022,9.861
8900,eyes_open,2930,2130,235,1208,12,605,10,10,0.9994,0.0087,0.0084,-0.0005,-0.161,0.067,9.834
8920,eyes_open,2955,2104,247,1208,8,598,17,8,0.9818,0.0386,-0.0234,-0.004,-0.192,-0.01,9.848
