t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
17520,seated_bounce,566,508,190,2534,2742,2051,2310,1442,0.9908,0.025,0.009,0.0033,-0.074,0.062,10.327
17540,seated_bounce,583,525,225,2804,3094,2332,2598,1699,1.0113,0.0153,0.0231,0.0053,0.025,-0.032,10.781
17560,seated_bounce,556,516,210,2917,3197,2508,2721,1833,0.9965,0.0145,-0.0134,0.0343,0.008,-0.041,11.115
17580,seated_bounce,566,510,201,3054,3260,2603,2818,1960,0.9973,0.0122,-0.0079,0.0069,0.008,0.054,11.29
17600,seated_bounce,527,556,182,3041,3275,2659,2829,1923,0.9899,-0.0172,0.0008,-0.038,0.044,-0.065,11.283
17620,seated_bounce,559,552,199,2921,3212,2466,2654,1833,1.0091,-0.0121,0.0027,0.0141,-0.065,-0.033,11.096
17640,seated_bounce,546,549,196,2787,3044,2318,2558,1640,1.0043,0.0228,-0.0132,-0.0219,-0.026,-0.034,10.752
17660,seated_bounce,567,539,190,2532,2808,2144,2286,1354,0.9955,-0.004,-0.0003,-0.0118,0.087,-0.05,10.291
17680,seated_bounce,565,516,202,2131,2428,1632,1831,1029,0.9978,-0.0355,0.0122,-0.0522,-0.063,0.034,9.772
17700,seated_bounce,571,536,178,1484,1919,1124,1312,663,1.0071,0.0026,0.0091,-0.0222,-0.053,-0.052,9.258
17720,seated_bounce,533,562,193,864,1093,558,701,325,0.9891,0.0199,-0.0254,0.0147,-0.075,-0.022,8.811
17740,seated_bounce,523,537,198,266,341,159,194,97,0.9939,-0.0494,-0.0329,-0.0012,0.115,0.068,8.487
17760,seated_bounce,555,520,202,25,20,29,28,10,0.981,-0.0118,-0.01,0.0173,-0.08,-0.079,8.324
17780,seated_bounce,558,534,200,55,53,26,36,21,0.9825,-0.0188,-0.0185,-0.0163,0.057,0.077,8.344
17800,seated_bounce,529,517,203,378,532,209,294,139,0.9949,0.0172,0.0114,0.0241,0.057,0.015,8.544
17820,seated_bounce,575,533,184,1031,1326,680,830,402,0.9826,0.04,-0.0011,-0.007,-0.004,0.022,8.898
17840,seated_bounce,533,511,182,1720,2094,1197,1456,775,1.0096,0.0013,-0.0072,0.0213,0.03,0.01,9.364
17860,seated_bounce,536,550,189,2186,2567,1739,1966,1173,0.9912,-0.0047,-0.0381,-0.0061,0.024,0.104,9.885
17880,seated_bounce,560,540,189,2546,2918,2080,2368,1499,0.9911,0.0124,0.0003,0.0025,-0.11,0.027,10.397
17900,seated_bounce,539,529,193,2892,3112,2400,2659,1672,1.0062,-0.0089,0.0014,-0.0334,0.034,0.067,10.837
17920,seated_bounce,589,578,201,2942,3257,2506,2760,1862,1.0008,-0.026,0.0128,0.0065,-0.105,0.015,11.151
17940,seated_bounce,574,487,194,3050,3250,2623,2755,1982,0.9941,0.0165,-0.0014,0.0363,-0.065,-0.015,11.3
17960,seated_bounce,570,544,201,2962,3237,2649,2781,1924,1.0013,0.0124,-0.0394,-0.0097,-0.057,-0.016,11.267
17980,seated_bounce,538,546,196,2904,3201,2445,2674,1828,0.996,-0.0046,0.0035,0.021,-0.021,-0.027,11.056
18000,seated_bounce,561,542,186,2785,3059,2265,2593,1588,0.9907,-0.001,0.0338,-0.0035,0.037,0.052,10.692
18020,seated_bounce,546,546,172,2541,2776,1964,2231,1333,1.0176,-0.0025,0.0238,-0.014,0.098,-0.003,10.219
18040,seated_bounce,532,534,188,2088,2365,1555,1800,1031,1.0049,0.0009,0.0126,0.0095,-0.027,-0.023,9.697
18060,seated_bounce,586,520,199,1417,1813,986,1224,627,1.0031,-0.0044,0.0125,-0.0021,0.091,-0.009,9.188
18080,seated_bounce,574,488,196,780,985,474,605,298,1.0023,0.0206,0.0251,-0.0384,-0.017,-0.017,8.756
18100,seated_bounce,569,539,185,214,279,111,159,78,1.0233,-0.0079,0.0393,-0.0062,-0.085,0.048,8.453
18120,seated_bounce,560,524,193,23,22,20,19,15,1.0158,-0.0077,-0.0111,0.0083,-0.012,-0.023,8.316
18140,seated_bounce,583,549,201,62,86,46,52,31,1.0087,0.0119,0.0191,0.0051,-0.039,0.057,8.362
18160,seated_bounce,537,494,192,438,577,263,353,166,1.0023,-0.0273,0.0107,-0.0282,-0.039,0.009,8.585
18180,seated_bounce,524,557,200,1048,1367,730,923,407,0.9938,0.0233,-0.0125,0.0056,0.003,-0.099,8.959
18200,seated_bounce,532,529,195,1840,2096,1265,1525,859,0.9925,-0.0187,0.0333,-0.0008,-0.026,-0.069,9.437
18220,seated_bounce,538,553,188,2297,2631,1693,1980,1174,0.9932,-0.0058,0.006,-0.0041,-0.06,0.046,9.961
18240,seated_bounce,526,543,198,2707,2927,2199,2350,1489,0.9967,-0.0053,-0.0159,-0.0051,-0.025,-0.02,10.466
18260,seated_bounce,546,522,193,2872,3151,2363,2633,1738,0.9874,0.028,0.0128,-0.0074,0.044,-0.039,10.89
18280,seated_bounce,570,528,193,2975,3235,2562,2746,1822,1.0056,-0.0185,0.0061,-0.005,0.057,0.004,11.183
18300,seated_bounce,558,551,200,3018,3292,2607,2776,1829,0.9882,-0.0006,-0.0028,0.008,-0.061,0.03,11.307
18320,seated_bounce,571,515,180,3053,3233,2539,2774,1955,1.011,-0.012,-0.0202,0.0215,-0.043,-0.008,11.248
18340,seated_bounce,546,545,202,2832,3200,2475,2662,1797,1.0206,-0.0231,0.0163,-0.0088,0.018,-0.084,11.012
18360,seated_bounce,583,516,205,2705,3095,2273,2530,1605,0.9919,0.0125,-0.0071,0.0033,0.007,0.056,10.63
18380,seated_bounce,561,509,202,2483,2797,1887,2040,1319,0.998,0.001,-0.0069,0.0024,0.013,-0.015,10.146
18400,seated_bounce,574,542,183,2022,2297,1545,1736,927,0.9982,0.0395,0.004,-0.0051,-0.049,-0.093,9.622
18420,seated_bounce,547,516,195,1405,1684,929,1166,600,1.0142,-0.0217,0.0026,0.0137,0.008,0.069,9.121
18440,seated_bounce,554,511,207,626,922,424,506,235,0.9911,-0.0022,-0.0213,0.0081,-0.037,0.021,8.704
18460,seated_bounce,570,552,185,154,208,98,128,63,1.0105,0.0129,0.005,-0.0102,0.024,-0.034,8.422
18480,seated_bounce,573,545,187,3,22,17,21,9,0.9911,0.0306,-0.0082,-0.0507,-0.048,-0.024,8.311
18500,seated_bounce,550,532,191,96,122,58,85,47,1.0075,0.0238,-0.0124,0.004,-0.034,-0.048,8.383
18520,seated_bounce,592,509,202,549,701,324,408,188,1.0169,0.0021,0.0022,0.0329,-0.012,0.018,8.631
18540,seated_bounce,546,540,182,1290,1522,801,977,502,0.9904,-0.0181,0.007,-0.046,-0.006,-0.08,9.022
18560,seated_bounce,541,549,193,1912,2311,1358,1618,867,1.0124,0.022,-0.0031,-0.0084,-0.011,-0.014,9.51
18580,seated_bounce,545,531,195,2396,2713,1871,1962,1224,1.0065,-0.0061,0.0157,0.005,0.049,-0.045,10.035
18600,seated_bounce,551,529,184,2693,3000,2245,2502,1514,0.9794,0.0308,-0.0161,0.0203,0.004,0.022,10.533
18620,seated_bounce,546,556,188,2859,3139,2405,2687,1735,0.9999,-0.0123,0.0127,0.0339,0.023,0.047,10.941
18640,seated_bounce,566,536,196,3028,3253,2590,2734,1939,0.9949,0.0133,0.0299,0.0336,-0.001,-0.021,11.211
18660,seated_bounce,544,504,207,3012,3229,2636,2784,1993,1.0025,-0.0136,0.0089,-0.0027,0.003,0.024,11.31
18680,seated_bounce,558,560,204,2985,3190,2526,2746,1823,0.9992,-0.0477,0.0059,0.0206,0.022,0.064,11.224
18700,seated_bounce,568,540,189,2926,3156,2444,2676,1781,0.9887,-0.0167,0.012,-0.0302,-0.073,-0.036,10.966
18720,seated_bounce,558,554,191,2710,3002,2207,2461,1527,0.9942,-0.0002,-0.0317,0.0012,0.004,-0.096,10.565
18740,seated_bounce,557,530,206,2387,2694,1911,2185,1256,0.9889,-0.0079,0.0134,-0.0105,0.01,0.057,10.073
18760,seated_bounce,570,506,203,1890,2233,1377,1581,906,1.0119,0.0079,-0.0057,-0.0147,-0.041,0.028,9.547
18780,seated_bounce,544,562,206,1279,1548,870,1038,555,0.9931,-0.0081,-0.006,0.0101,-0.015,-0.1,9.055
18800,seated_bounce,584,495,186,571,767,346,463,211,1.0126,-0.0027,-0.0304,0.0044,0.031,-0.021,8.654
18820,seated_bounce,549,522,198,109,145,62,91,47,0.9986,-0.0132,0.007,0.0007,0.044,0.027,8.396
18840,seated_bounce,544,505,187,14,16,17,23,16,1.0035,0.0107,0.0131,-0.0157,0.044,0.032,8.31
18860,seated_bounce,552,502,197,152,183,81,103,45,1.0125,0.024,-0.0068,0.0278,-0.02,-0.03,8.409
18880,seated_bounce,581,528,188,640,791,378,476,238,0.9953,0.0483,0.0154,0.0096,0.035,-0.028,8.679
18900,seated_bounce,533,534,182,1257,1633,911,1084,520,1.0024,-0.0109,-0.0087,-0.0027,0.091,0.02,9.087
18920,seated_bounce,558,536,195,1932,2215,1434,1622,958,1.0085,0.0095,0.0544,-0.0059,-0.061,0.015,9.585
18940,seated_bounce,553,520,192,2362,2753,1924,2148,1321,0.9934,-0.0259,0.0006,0.0397,-0.021,-0.049,10.11
18960,seated_bounce,572,564,199,2729,3012,2197,2526,1632,0.9969,0.0037,-0.019,-0.0033,0.065,-0.045,10.598
18980,seated_bounce,562,537,188,2877,3160,2461,2629,1854,0.9959,-0.0198,-0.0604,-0.0182,0.009,0.05,10.989
19000,seated_bounce,549,539,203,3058,3238,2605,2829,1896,1.0055,-0.0023,-0.0225,0.0153,0.048,-0.022,11.237
19020,seated_bounce,539,556,203,3047,3332,2656,2787,1879,0.9972,0.0092,-0.0256,-0.0143,-0.067,-0.098,11.309
19040,seated_bounce,573,540,179,2968,3267,2582,2764,1927,1.0134,-0.0165,0.0038,0.0068,-0.11,0.051,11.198
19060,seated_bounce,576,525,199,2858,3139,2439,2654,1692,0.991,0.0272,0.0329,0.0071,0.078,-0.016,10.916
19080,seated_bounce,575,556,209,2600,2956,2181,2383,1518,1.0153,0.0131,0.0215,0.0072,0.011,-0.035,10.499
19100,seated_bounce,522,574,207,2295,2690,1768,2083,1276,1.0149,0.0014,-0.0268,-0.0152,-0.014,0.019,9.998
19120,seated_bounce,584,563,180,1757,2103,1359,1534,868,1.0038,0.0132,0.0246,0.0036,-0.033,0.007,9.474
19140,seated_bounce,551,502,200,1164,1551,783,885,466,0.998,0.0372,-0.0448,0.0263,-0.007,-0.076,8.99
19160,seated_bounce,542,533,191,494,639,287,399,185,1.0048,0.0107,0.0169,0.0139,0.021,-0.008,8.608
19180,seated_bounce,559,514,186,76,104,54,63,38,0.9908,-0.0068,-0.0136,-0.0038,0.027,-0.036,8.372
19200,seated_bounce,589,513,206,14,23,17,17,17,1.0046,-0.0052,0.0349,-0.0026,-0.051,-0.022,8.313
19220,seated_bounce,604,554,188,175,240,106,136,71,1.0073,-0.004,-0.0126,0.0077,0.081,0.024,8.437
19240,seated_bounce,586,548,206,720,917,454,545,274,0.9983,0.0161,-0.0185,-0.0229,0.027,-0.017,8.73
19260,seated_bounce,564,529,175,1352,1742,988,1184,589,0.9943,0.0256,-0.0222,-0.0082,0.001,-0.048,9.154
19280,seated_bounce,527,500,196,2045,2285,1499,1733,954,1.0106,0.0471,0.0086,-0.0057,-0.015,-0.062,9.659
19300,seated_bounce,551,539,172,2511,2772,1961,2210,1328,0.9899,0.0018,0.0244,0.0083,-0.105,-0.107,10.183
19320,seated_bounce,575,530,191,2718,3067,2294,2404,1596,1.0017,-0.0104,-0.0037,0.0117,-0.006,-0.085,10.661
19340,seated_bounce,547,533,198,2865,3201,2435,2662,1796,0.98,0.0176,0.0089,0.0298,0.002,-0.06,11.035
19360,seated_bounce,570,552,196,2977,3255,2553,2761,1962,1.009,-0.0183,0.0143,-0.0028,0.003,-0.002,11.258
19380,seated_bounce,561,531,184,3012,3248,2557,2791,1950,1.014,-0.0336,-0.0173,-0.0307,0.057,-0.043,11.304
19400,seated_bounce,557,525,193,2965,3245,2609,2770,1902,0.9824,0.0008,-0.0151,-0.0163,-0.042,-0.066,11.167
19420,seated_bounce,528,523,194,2831,3126,2415,2658,1657,1.0002,-0.0162,0.0289,0.0091,0.05,-0.012,10.864
19440,seated_bounce,581,562,198,2684,2872,2022,2391,1401,1.0038,0.0315,0.0072,-0.018,0.034,-0.004,10.432
19460,seated_bounce,559,524,211,2280,2568,1761,1966,1156,1.0051,-0.003,-0.013,-0.0028,0.053,0.053,9.923
19480,seated_bounce,538,536,196,1697,2045,1308,1451,817,1.0135,-0.0123,-0.0128,0.0269,-0.027,0.005,9.401
19500,seated_bounce,565,542,188,1052,1331,726,830,432,0.9984,0.0056,0.01,-0.0337,-0.068,-0.008,8.928
19520,seated_bounce,554,531,180,402,540,249,304,148,1.004,-0.0186,0.0133,-0.0066,-0.038,0.032,8.564
19540,seated_bounce,543,531,190,52,74,29,47,27,1.005,0.0146,-0.0037,-0.0041,0.002,-0.008,8.353
19560,seated_bounce,532,522,209,20,19,14,18,24,1.0034,0.0345,-0.0121,0.0012,0.066,0.06,8.32
19580,seated_bounce,556,490,205,237,298,137,175,96,0.9927,0.0041,-0.008,-0.0412,-0.001,-0.017,8.469
19600,seated_bounce,533,533,191,727,989,495,650,337,1.0079,-0.0237,-0.0031,-0.0161,0.059,-0.046,8.783
19620,seated_bounce,556,501,188,1558,1873,1059,1209,626,0.9947,-0.001,0.0141,-0.0241,0.05,-0.052,9.223
19640,seated_bounce,547,537,184,2110,2451,1576,1759,1091,1.0135,0.0228,0.0135,-0.0138,-0.021,0.009,9.735
19660,seated_bounce,531,561,205,2512,2871,1963,2280,1374,1.0063,0.0239,0.013,-0.0216,0.052,0.096,10.256
19680,seated_bounce,567,543,197,2780,3049,2306,2537,1617,0.9955,-0.0364,0.0168,-0.0005,0.027,0.013,10.722
19700,seated_bounce,538,533,192,2925,3221,2576,2761,1844,1.0162,-0.0109,0.0167,-0.0114,0.012,0.04,11.076
19720,seated_bounce,523,513,196,2966,3313,2613,2785,1908,0.9971,0.015,-0.0032,0.0159,-0.001,-0.049,11.276
19740,seated_bounce,555,545,187,3046,3339,2580,2803,1884,1.0123,0.0236,-0.0208,-0.0088,-0.035,-0.056,11.296
19760,seated_bounce,556,517,188,2976,3267,2501,2706,1870,0.9819,0.0031,-0.0362,-0.0271,-0.061,-0.021,11.133
19780,seated_bounce,520,531,189,2794,3109,2361,2616,1662,0.9954,0.012,0.0205,0.0163,0.069,0.032,10.809
19800,seated_bounce,551,519,205,2573,2902,2094,2356,1424,0.9903,-0.0175,-0.0071,-0.0298,-0.07,0.003,10.362
19820,seated_bounce,561,525,188,2264,2560,1666,1917,1088,1.0074,0.0211,0.0278,0.0006,0.048,0.06,9.848
19840,seated_bounce,569,538,204,1671,1970,1211,1422,739,1.002,-0.0461,0.0217,0.012,0.003,-0.009,9.329
19860,seated_bounce,580,560,186,986,1202,607,803,382,1.0089,-0.0075,-0.0037,-0.0251,-0.201,-0.052,8.868
19880,seated_bounce,548,536,194,344,456,179,247,134,0.998,0.0091,0.0315,0.0446,0.016,-0.097,8.524
19900,seated_bounce,525,544,192,31,36,22,25,25,1.0118,0.0211,0.017,-0.0027,0.059,0.032,8.337
19920,seated_bounce,556,535,204,32,35,23,19,19,1.0157,0.0379,-0.0203,0.0264,0.099,-0.003,8.33
19940,seated_bounce,559,575,182,326,396,164,223,110,0.9981,0.0282,-0.0529,0.0354,0.061,0.01,8.505
19960,seated_bounce,542,557,218,949,1138,579,771,373,1.0005,0.0117,0.0245,-0.0029,-0.027,-0.023,8.839
19980,seated_bounce,547,531,200,1555,2030,1188,1283,653,0.9818,-0.0021,-0.0121,-0.0059,0.009,0.091,9.293
20000,seated_bounce,575,528,203,2137,2538,1673,1909,1088,0.9959,0.018,0.0034,0.025,0.039,0.007,9.81
20020,seated_bounce,569,506,184,2599,2881,2049,2262,1447,0.991,0.0205,0.0181,0.0184,0.006,-0.027,10.327
20040,seated_bounce,552,546,203,2796,3129,2330,2484,1698,1.015,0.0231,-0.0051,-0.0055,0.021,0.029,10.781
20060,seated_bounce,556,535,196,2979,3253,2547,2820,1854,1.0043,-0.0156,0.0359,0.028,0.035,0.042,11.115
20080,seated_bounce,550,538,197,3055,3282,2634,2778,1923,0.9891,0.0018,-0.0148,-0.0161,0.021,0.019,11.29
20100,seated_bounce,537,531,192,3026,3236,2528,2780,1889,1.007,-0.0315,-0.0183,-0.0247,-0.015,0.013,11.283
20120,seated_bounce,558,535,193,2913,3231,2572,2750,1845,1.0023,0.0167,0.0165,-0.0214,-0.043,-0.018,11.096
20140,seated_bounce,564,492,204,2775,3056,2328,2592,1662,0.9983,-0.0245,0.0085,0.0019,-0.041,-0.033,10.752
20160,seated_bounce,533,517,211,2563,2869,1984,2239,1382,1.0087,-0.0219,-0.0122,0.0113,-0.034,0.046,10.291
20180,seated_bounce,535,543,210,2147,2460,1627,1803,1094,0.9914,-0.0039,-0.0113,-0.007,0.035,0.126,9.772
20200,seated_bounce,565,525,203,1533,1837,1112,1321,661,0.9866,-0.0145,0.0244,-0.0399,-0.107,-0.007,9.258
20220,seated_bounce,581,516,186,837,1062,552,731,325,1.0044,0.0015,0.0017,-0.0118,-0.04,0.049,8.811
20240,seated_bounce,554,542,192,259,373,150,222,93,1.0047,0.004,0.0178,0.0084,-0.047,0.075,8.487
20260,seated_bounce,575,538,202,27,27,16,23,14,0.9982,-0.0191,0.0385,0.0171,-0.038,-0.075,8.324
20280,seated_bounce,550,549,184,42,43,24,29,30,1.0089,-0.0228,0.013,-0.0229,-0.008,-0.044,8.344
20300,seated_bounce,553,536,190,367,497,215,286,133,1.0066,0.018,0.0015,0.0349,0.118,0.001,8.544
20320,seated_bounce,575,516,208,970,1239,693,823,409,1.0013,-0.0137,0.0266,0.028,-0.027,0.05,8.898
20340,seated_bounce,561,527,187,1676,1997,1186,1409,784,0.9982,-0.021,0.0074,-0.0174,0.018,-0.03,9.364
20360,seated_bounce,548,529,194,2253,2544,1760,1956,1160,0.9977,0.0145,-0.0056,0.0247,-0.065,0.014,9.885
20380,seated_bounce,603,517,186,2611,2906,2094,2350,1513,0.9952,0.0124,0.0071,-0.0032,-0.002,0.122,10.397
20400,seated_bounce,585,558,195,2833,3125,2368,2543,1730,1.0099,0.0094,0.011,0.0335,0.075,0.047,10.837
20420,seated_bounce,573,541,195,2996,3219,2559,2728,1843,0.9893,0.0011,-0.0039,0.0011,0.035,-0.095,11.151
20440,seated_bounce,522,555,203,2965,3248,2624,2794,1882,1.0064,-0.0019,0.0008,-0.0267,0.014,-0.068,11.3
20460,seated_bounce,499,548,194,3052,3264,2617,2702,1891,0.9891,-0.0249,-0.0082,-0.0109,-0.042,-0.026,11.267
20480,seated_bounce,564,543,193,2937,3204,2451,2650,1818,0.9983,-0.007,-0.0103,-0.0047,0.027,0.028,11.056
20500,seated_bounce,542,579,180,2774,3049,2274,2490,1698,0.9907,0.0023,0.0054,-0.038,0.067,-0.012,10.692
20520,seated_bounce,552,542,210,2500,2787,2003,2180,1301,1.0043,0.0143,0.0127,0.0122,-0.092,-0.02,10.219
20540,seated_bounce,560,520,191,2104,2347,1587,1697,986,0.9977,-0.0141,-0.0252,-0.0409,-0.002,0.018,9.697
20560,seated_bounce,541,523,193,1464,1781,1031,1215,656,1.005,0.0416,-0.0612,0.0254,0.019,0.011,9.188
20580,seated_bounce,540,553,197,801,1004,447,572,295,0.9865,0.0507,-0.0138,-0.0071,-0.087,0.047,8.756
20600,seated_bounce,541,531,191,221,278,116,162,73,0.9965,0.0053,0.0376,-0.0234,-0.001,-0.084,8.453
20620,seated_bounce,561,546,189,9,12,20,16,15,0.9969,0.0135,0.0397,0.0114,-0.021,0.107,8.316
20640,seated_bounce,575,571,200,71,92,46,54,36,1.01,-0.046,0.001,-0.0085,0.016,-0.03,8.362
20660,seated_bounce,543,543,203,450,601,282,349,171,0.9962,-0.0072,0.0001,0.0,0.056,-0.081,8.585
20680,seated_bounce,524,504,201,1121,1382,740,893,461,0.9787,0.0178,0.017,-0.0383,0.011,0.05,8.959
20700,seated_bounce,554,517,197,1776,2164,1318,1517,789,1.0165,-0.0003,0.0344,0.0188,-0.006,0.027,9.437
20720,seated_bounce,596,533,208,2364,2711,1831,2033,1203,1.0038,-0.0074,-0.0074,0.0023,0.038,-0.045,9.961
20740,seated_bounce,534,477,183,2660,2913,2224,2442,1487,1.0032,-0.0055,0.0291,-0.0257,0.009,0.009,10.466
20760,seated_bounce,561,541,192,2852,3072,2398,2567,1807,1.0145,0.0196,-0.0119,0.0138,-0.043,0.058,10.89
20780,seated_bounce,538,532,189,2990,3194,2467,2739,1863,0.9838,0.0011,0.0062,0.0103,0.012,0.083,11.183
20800,seated_bounce,553,545,206,3049,3285,2536,2798,1973,1.0143,0.0053,0.0325,-0.0095,-0.013,-0.062,11.307
20820,seated_bounce,566,546,192,3038,3235,2584,2766,1990,1.0011,0.0053,0.0046,-0.0125,0.016,-0.068,11.248
20840,seated_bounce,522,531,192,2877,3165,2471,2705,1825,1.0084,-0.0051,0.0235,0.0328,0.029,-0.021,11.012
20860,seated_bounce,568,503,197,2730,3018,2316,2487,1586,1.0071,-0.0191,-0.0141,-0.0129,0.014,0.002,10.63
20880,seated_bounce,548,515,191,2446,2812,1850,2161,1230,1.0106,0.0125,-0.013,-0.0287,-0.036,0.137,10.146
20900,seated_bounce,570,514,205,2025,2382,1485,1708,910,0.9808,-0.0047,0.0064,-0.0182,-0.043,0.013,9.622
20920,seated_bounce,582,522,196,1323,1654,908,1083,606,1.0114,0.0329,0.0163,0.0132,0.115,-0.048,9.121
20940,seated_bounce,537,573,187,682,828,415,515,252,0.9959,0.0216,-0.0075,-0.0231,-0.126,0.033,8.704
20960,seated_bounce,576,548,190,168,193,95,123,60,0.9995,0.0153,-0.0098,0.0027,0.059,-0.001,8.422
20980,seated_bounce,559,518,191,13,14,13,19,20,0.9928,-0.0007,0.0167,0.0026,0.054,-0.024,8.311
21000,seated_bounce,549,535,189,110,117,62,69,39,1.009,-0.0192,0.0209,0.0149,-0.099,-0.003,8.383
21020,seated_bounce,553,536,208,530,706,339,416,208,1.0056,0.0112,-0.0141,-0.015,-0.036,0.012,8.631
21040,seated_bounce,550,522,186,1224,1423,816,1011,501,1.0,0.0301,0.0255,-0.0134,0.088,0.043,9.022
21060,seated_bounce,550,539,208,1851,2195,1380,1551,847,0.9966,0.0107,-0.0109,0.0075,0.0,0.069,9.51
21080,seated_bounce,569,567,190,2404,2748,1829,2117,1253,0.9881,0.0058,-0.0009,0.0062,-0.018,0.02,10.035
21100,seated_bounce,569,514,196,2679,2955,2251,2423,1531,0.983,0.0072,0.0292,-0.0143,0.047,-0.054,10.533
21120,seated_bounce,536,519,214,2851,3151,2401,2601,1799,0.999,-0.0211,-0.0018,-0.0143,-0.002,0.03,10.941
21140,seated_bounce,578,556,189,2996,3249,2623,2752,1859,0.9889,-0.0034,0.008,-0.0053,0.116,-0.055,11.211
21160,seated_bounce,535,504,201,3002,3263,2637,2813,2002,0.9873,-0.0338,-0.0126,0.0021,-0.129,-0.018,11.31
21180,seated_bounce,572,542,214,2988,3263,2543,2812,1933,1.007,-0.0063,0.0297,-0.0022,0.041,0.004,11.224
21200,seated_bounce,530,553,201,2908,3196,2405,2646,1753,0.9966,0.0147,-0.0031,-0.0044,0.047,-0.055,10.966
21220,seated_bounce,543,541,194,2689,2977,2254,2432,1562,0.9859,-0.0102,0.0051,0.0192,0.012,-0.056,10.565
21240,seated_bounce,563,549,200,2400,2710,1915,2097,1252,1.0062,0.0112,0.0068,0.0198,0.006,0.073,10.073
21260,seated_bounce,560,536,195,1901,2172,1381,1701,931,1.0045,-0.0114,0.0202,0.0001,-0.013,-0.008,9.547
21280,seated_bounce,555,542,189,1334,1549,867,1031,540,1.0056,0.0035,0.0078,0.0178,0.051,-0.082,9.055
21300,seated_bounce,597,540,209,594,749,355,439,212,1.0048,-0.0229,0.0169,-0.0011,0.004,0.08,8.654
21320,seated_bounce,561,526,193,113,155,76,96,50,1.0012,0.0252,-0.022,0.0156,0.043,0.061,8.396
21340,seated_bounce,547,544,185,14,20,11,15,17,1.0084,0.0057,0.0023,0.0092,0.028,-0.034,8.31
21360,seated_bounce,539,526,191,141,185,89,101,58,0.9907,-0.0011,-0.0177,-0.007,0.058,-0.038,8.409
21380,seated_bounce,559,520,201,623,758,389,491,252,1.0074,-0.0183,0.0104,0.0003,0.042,-0.021,8.679
21400,seated_bounce,547,544,198,1306,1660,865,1080,529,0.9835,-0.0421,0.0434,-0.0002,0.011,-0.071,9.087
21420,seated_bounce,570,542,191,1936,2329,1505,1669,930,0.9983,0.0049,0.013,0.0245,0.047,-0.027,9.585
21440,seated_bounce,572,532,199,2395,2723,1859,2207,1266,0.9972,0.0186,0.0408,-0.0288,-0.045,0.062,10.11
21460,seated_bounce,560,575,197,2705,2997,2210,2516,1556,1.0084,0.0022,-0.0074,-0.0135,0.017,0.066,10.598
21480,seated_bounce,566,515,195,2931,3189,2426,2690,1845,1.0,-0.0067,-0.0186,-0.0005,0.004,0.05,10.989
21500,seated_bounce,538,517,193,3007,3259,2600,2763,1873,0.9963,0.0258,0.0205,0.032,-0.058,0.035,11.237
21520,seated_bounce,571,542,204,3031,3267,2683,2700,1987,1.0016,-0.0135,0.0054,-0.0342,-0.015,-0.075,11.309
21540,seated_bounce,571,549,188,2962,3213,2594,2707,1924,1.0206,-0.0292,0.0144,-0.0114,0.049,0.079,11.198
21560,seated_bounce,540,533,191,2911,3116,2417,2643,1752,0.9786,-0.0142,0.0232,-0.0167,0.089,-0.041,10.916
21580,seated_bounce,555,527,191,2679,2950,2133,2378,1594,1.0238,0.0185,0.0183,-0.0222,0.029,0.038,10.499
21600,seated_bounce,556,547,191,2352,2719,1812,2030,1217,0.9898,0.0021,0.0533,-0.0049,0.075,0.047,9.998
21620,seated_bounce,513,543,185,1776,2199,1378,1527,871,0.9899,0.0026,-0.0055,-0.0086,-0.068,-0.034,9.474
21640,seated_bounce,570,522,204,1164,1446,795,990,464,1.0011,0.0229,0.0018,0.015,0.028,-0.002,8.99
21660,seated_bounce,539,504,201,460,621,288,350,178,0.9962,0.0114,0.0189,0.0072,0.039,-0.061,8.608
21680,seated_bounce,567,539,190,80,111,58,64,41,1.0049,0.004,0.0231,-0.0038,-0.009,-0.06,8.372
21700,seated_bounce,540,547,169,4,9,13,18,10,0.9889,0.0254,0.0207,-0.0238,0.002,-0.028,8.313
21720,seated_bounce,538,561,187,193,237,107,149,74,1.0016,-0.0478,0.0197,0.0032,-0.01,0.022,8.437
21740,seated_bounce,582,544,192,688,928,432,586,273,1.018,0.0128,0.0037,0.0265,0.002,-0.011,8.73
21760,seated_bounce,567,529,197,1446,1739,955,1231,620,1.0036,0.0078,-0.0071,0.0021,-0.057,-0.023,9.154
21780,seated_bounce,552,562,192,1988,2366,1419,1662,953,0.995,-0.0137,-0.0339,-0.0331,0.031,0.077,9.659
21800,seated_bounce,569,532,197,2502,2834,1922,2215,1334,1.0099,-0.0095,-0.0145,0.0086,-0.032,0.081,10.183
21820,seated_bounce,542,542,189,2764,3064,2272,2489,1641,0.9917,-0.0186,0.0043,-0.0054,0.021,0.044,10.661
21840,seated_bounce,552,525,192,2922,3168,2447,2684,1836,1.0032,-0.0105,0.0098,0.0082,-0.107,-0.021,11.035
21860,seated_bounce,536,539,198,3001,3300,2511,2833,1870,1.0057,0.0286,0.0104,-0.0098,0.041,-0.025,11.258
21880,seated_bounce,593,506,203,3067,3260,2664,2748,1924,0.9878,0.0065,-0.0069,0.0066,0.021,-0.007,11.304
21900,seated_bounce,529,535,184,2988,3273,2513,2714,1913,1.0054,-0.0077,-0.0057,0.0169,-0.05,0.005,11.167
