t_ms,activity,fsr0,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,qw,qx,qy,qz,ax,ay,az
4500,firm_eo,2766,2224,232,1371,11,836,11,6,0.9789,0.0187,0.0174,-0.0096,-0.087,0.028,9.77
4520,firm_eo,2809,2180,247,1387,14,839,12,18,1.0148,-0.0262,-0.0321,-0.0068,-0.129,0.046,9.806
4540,firm_eo,2811,2139,243,1405,18,832,8,17,1.011,0.0168,0.021,0.0275,-0.078,0.039,9.837
4560,firm_eo,2858,2124,232,1406,18,809,10,15,1.0083,-0.0108,-0.0413,0.0254,-0.123,0.028,9.793
4580,firm_eo,2887,2104,252,1459,13,771,15,16,0.9839,0.005,0.0237,0.0027,-0.071,0.03,9.818
4600,firm_eo,2873,2080,244,1431,12,787,12,7,1.0035,0.0015,0.0088,-0.0003,-0.133,-0.021,9.821
4620,firm_eo,2866,2058,238,1431,14,782,14,16,0.984,0.0268,0.0017,-0.0261,-0.079,-0.021,9.807
4640,firm_eo,2877,2027,244,1448,18,763,12,6,0.9915,-0.0227,-0.0243,-0.0058,-0.166,-0.003,9.821
4660,firm_eo,2913,1989,238,1453,7,750,15,15,1.0093,0.0269,0.0244,0.01,-0.128,0.037,9.812
4680,firm_eo,2920,1958,246,1450,19,743,14,11,0.9919,0.0294,-0.0042,-0.0134,-0.07,-0.047,9.796
4700,firm_eo,2921,1987,244,1442,17,744,11,9,1.0036,-0.0002,-0.0124,-0.0003,-0.116,0.014,9.874
4720,firm_eo,2918,1941,249,1463,14,715,9,10,1.0041,0.0129,0.0108,0.0021,-0.087,0.004,9.858
4740,firm_eo,2925,1897,255,1488,3,711,8,15,1.0046,-0.0032,0.0082,-0.018,-0.1,0.052,9.783
4760,firm_eo,2972,1902,238,1509,18,706,13,9,1.0047,-0.0106,0.0356,-0.0109,-0.092,0.002,9.819
4780,firm_eo,2948,1872,255,1499,20,713,19,9,1.0097,-0.012,-0.0172,-0.0066,-0.055,0.021,9.794
4800,firm_eo,2939,1868,240,1526,6,693,17,28,0.9951,-0.0141,-0.0175,-0.0308,0.017,-0.02,9.797
4820,firm_eo,2943,1881,242,1561,19,692,24,18,0.9991,0.0391,0.0126,0.0177,-0.001,-0.002,9.808
4840,firm_eo,2942,1856,236,1514,13,703,11,5,1.0006,0.0182,-0.024,0.0217,-0.052,0.015,9.818
4860,firm_eo,2954,1878,235,1575,13,670,12,11,0.997,-0.0165,0.0165,0.0223,-0.033,0.014,9.803
4880,firm_eo,2927,1803,239,1530,11,710,20,9,1.0075,-0.0259,-0.0168,0.0002,-0.046,-0.001,9.817
4900,firm_eo,2967,1820,234,1543,9,691,6,6,0.9961,0.0276,-0.0046,-0.0097,-0.025,0.015,9.817
4920,firm_eo,2943,1808,245,1521,16,707,1,8,1.0121,0.0266,-0.0209,-0.0188,0.036,0.075,9.798
4940,firm_eo,2947,1831,243,1528,16,706,22,13,0.9867,0.0071,0.0078,-0.0213,0.078,-0.005,9.821
4960,firm_eo,2946,1848,244,1531,17,721,19,11,1.0039,-0.0458,-0.0235,-0.0343,0.027,-0.004,9.841
4980,firm_eo,2941,1857,247,1533,16,721,4,6,0.9995,0.0028,0.0078,-0.024,0.005,-0.057,9.766
5000,firm_eo,2930,1837,233,1563,8,741,15,3,1.0021,-0.0061,-0.0045,-0.0396,0.059,-0.056,9.819
5020,firm_eo,2902,1832,244,1540,5,706,11,15,1.0019,0.0,-0.0139,-0.045,0.039,0.021,9.78
5040,firm_eo,2904,1882,235,1519,17,705,9,23,0.9774,-0.0018,0.0094,-0.0041,0.03,0.004,9.825
5060,firm_eo,2940,1871,236,1529,28,721,15,16,1.0157,0.0074,-0.015,0.0157,0.046,0.021,9.776
5080,firm_eo,2939,1868,241,1506,9,727,13,16,1.0113,0.0054,-0.0191,0.04,0.047,-0.037,9.761
5100,firm_eo,2913,1898,240,1521,11,708,14,8,1.0244,0.0373,0.0032,-0.0076,0.025,0.015,9.8
5120,firm_eo,2954,1934,242,1556,14,718,11,8,0.9892,0.0047,0.0164,0.025,0.042,0.037,9.787
5140,firm_eo,2934,1900,243,1501,11,727,13,14,0.9928,-0.0038,0.0024,-0.0327,0.037,-0.011,9.84
5160,firm_eo,2890,1941,254,1490,22,757,14,8,0.9987,0.0042,-0.005,0.0288,0.062,0.057,9.766
5180,firm_eo,2900,1965,239,1512,19,761,9,14,0.9932,0.0177,-0.0204,0.0141,0.033,-0.046,9.806
5200,firm_eo,2903,1919,238,1503,11,770,20,17,1.0078,0.0105,0.022,0.023,0.007,0.006,9.789
5220,firm_eo,2906,1912,252,1496,10,755,13,16,1.0013,0.0087,0.0042,-0.0102,0.029,0.105,9.778
5240,firm_eo,2942,1938,243,1510,12,743,12,13,0.9977,0.0034,-0.0168,-0.0144,-0.001,-0.015,9.81
5260,firm_eo,2920,1949,242,1520,13,740,24,23,1.0104,-0.0207,-0.0154,-0.0328,-0.014,-0.004,9.832
5280,firm_eo,2910,1942,232,1532,12,771,15,17,0.9962,-0.0173,0.0114,-0.0248,-0.029,0.075,9.807
5300,firm_eo,2872,1961,245,1510,15,797,19,20,0.9965,0.0101,0.0344,-0.0077,0.076,0.125,9.779
5320,firm_eo,2910,1987,238,1517,6,767,10,16,1.0001,0.0006,0.0193,-0.0206,-0.011,0.05,9.818
5340,firm_eo,2902,1947,236,1537,14,785,19,13,1.0074,-0.0196,0.0192,0.0049,0.024,-0.01,9.852
5360,firm_eo,2865,1977,245,1526,9,791,4,12,0.9868,0.0202,-0.0206,0.029,0.038,0.013,9.792
5380,firm_eo,2891,1934,251,1498,13,820,13,7,0.9964,0.0132,0.03,0.0027,0.052,0.006,9.86
5400,firm_eo,2852,1991,237,1495,19,774,20,24,1.011,-0.015,0.0003,-0.0126,-0.05,0.019,9.793
5420,firm_eo,2834,1960,233,1549,19,810,10,11,1.0164,-0.0077,-0.0003,-0.0108,-0.093,0.011,9.798
5440,firm_eo,2888,1961,237,1526,14,833,21,13,0.9857,0.0114,-0.0169,-0.0103,-0.061,-0.006,9.831
5460,firm_eo,2900,1918,241,1583,13,774,17,18,1.0008,0.0395,-0.0144,-0.0057,-0.043,0.033,9.841
5480,firm_eo,2895,1904,242,1521,8,779,17,8,0.9864,-0.0312,0.0037,-0.0291,-0.1,0.024,9.791
5500,firm_eo,2888,1930,238,1557,14,783,16,15,0.983,-0.0067,0.0196,0.006,-0.083,0.062,9.829
5520,firm_eo,2911,1898,246,1575,16,779,11,17,0.9953,-0.0122,-0.0305,-0.0005,-0.073,0.02,9.797
5540,firm_eo,2920,1869,234,1562,16,782,12,13,0.9946,0.0213,0.0258,0.0222,-0.079,0.042,9.755
5560,firm_eo,2916,1884,250,1573,26,757,13,20,1.0129,0.0117,0.0086,0.0125,-0.099,-0.01,9.793
5580,firm_eo,2898,1884,251,1561,25,747,14,14,0.9832,-0.014,-0.0173,-0.0283,-0.077,0.075,9.819
5600,firm_eo,2899,1846,248,1552,9,760,20,10,1.004,-0.02,-0.0074,0.0014,-0.02,0.022,9.861
5620,firm_eo,2926,1860,246,1597,13,744,9,8,0.9764,-0.0052,-0.0225,-0.0111,-0.058,-0.032,9.781
5640,firm_eo,2949,1869,247,1619,22,753,16,12,1.0127,0.0659,0.0281,-0.0124,-0.049,-0.052,9.804
5660,firm_eo,2931,1822,241,1573,14,747,7,13,1.0019,0.0005,0.0224,-0.0091,-0.026,-0.02,9.84
5680,firm_eo,2936,1870,242,1587,26,753,18,17,1.0094,0.0354,0.0087,-0.0043,-0.079,-0.019,9.831
5700,firm_eo,2928,1815,244,1597,12,723,12,8,1.0151,0.0178,0.0377,0.0348,-0.048,-0.004,9.813
5720,firm_eo,2946,1791,244,1547,14,730,4,17,1.0126,-0.0035,0.0347,-0.0142,-0.025,-0.023,9.824
5740,firm_eo,2918,1858,241,1574,8,741,19,6,0.9958,-0.031,-0.0142,-0.0441,-0.05,-0.052,9.839
5760,firm_eo,2927,1807,235,1582,16,732,15,12,1.0141,-0.012,0.0053,-0.0412,-0.008,-0.024,9.85
5780,firm_eo,2965,1775,246,1547,27,706,16,11,0.9927,-0.0252,-0.0093,-0.0131,0.035,0.075,9.804
5800,firm_eo,2939,1803,245,1581,9,716,13,5,1.0165,0.0018,-0.0245,0.0109,-0.0,-0.027,9.758
5820,firm_eo,2938,1773,240,1536,13,708,12,20,0.9989,0.0175,-0.0363,-0.0363,-0.022,-0.039,9.795
5840,firm_eo,2926,1840,235,1529,19,711,21,10,1.0076,-0.0187,0.0217,0.0036,-0.002,-0.061,9.824
5860,firm_eo,2933,1845,241,1563,15,707,17,7,1.0084,-0.0366,0.0426,-0.0158,0.109,-0.046,9.833
5880,firm_eo,2924,1849,238,1558,8,722,19,15,1.0057,-0.0011,-0.0104,-0.0214,0.094,-0.031,9.799
5900,firm_eo,2912,1911,235,1515,17,719,7,5,0.989,-0.0499,-0.0017,-0.0263,0.176,-0.085,9.756
5920,firm_eo,2888,1920,235,1512,13,730,8,10,0.9999,-0.025,0.0417,0.0114,0.078,-0.002,9.804
5940,firm_eo,2912,1913,242,1495,13,740,1,15,1.0025,0.0028,-0.0006,-0.0045,0.088,-0.039,9.824
5960,firm_eo,2883,1953,250,1491,13,748,17,10,0.9895,0.0118,-0.04,0.0136,0.092,-0.058,9.819
5980,firm_eo,2917,2006,237,1468,13,749,19,7,1.0099,-0.0038,0.0239,-0.0215,0.071,0.013,9.796
6000,firm_eo,2873,1993,237,1490,7,763,11,9,0.9994,0.0031,-0.029,0.0034,0.096,-0.04,9.792
6020,firm_eo,2860,2055,246,1438,13,762,13,16,0.9952,0.0139,0.0056,0.0248,0.183,-0.019,9.797
6040,firm_eo,2840,2082,247,1406,18,780,13,11,1.0041,0.0205,-0.0152,0.034,0.207,-0.043,9.819
6060,firm_eo,2823,2118,235,1403,4,796,11,10,0.9945,-0.0044,-0.0001,-0.0448,0.163,-0.035,9.847
6080,firm_eo,2815,2184,242,1402,8,808,19,11,0.9938,0.0406,-0.0312,0.0306,0.191,-0.004,9.813
6100,firm_eo,2808,2195,238,1350,16,819,18,11,1.0054,0.0331,-0.0004,0.0292,0.219,-0.079,9.806
6120,firm_eo,2768,2230,242,1344,22,874,17,10,1.0145,0.0143,0.0088,-0.0141,0.154,-0.026,9.784
6140,firm_eo,2735,2267,230,1298,15,862,17,20,1.0089,0.0113,-0.0045,-0.0434,0.203,-0.021,9.832
6160,firm_eo,2740,2305,251,1294,13,847,13,15,0.9962,-0.0011,-0.0061,0.0019,0.206,-0.046,9.741
6180,firm_eo,2719,2345,231,1283,15,837,15,14,1.0128,0.0141,0.0044,0.0035,0.201,0.069,9.812
6200,firm_eo,2696,2363,236,1290,14,880,13,11,1.0086,-0.0214,-0.0232,-0.0101,0.133,-0.041,9.83
6220,firm_eo,2678,2442,251,1228,8,913,9,15,1.0006,0.0113,-0.008,0.0058,0.152,-0.005,9.81
6240,firm_eo,2637,2446,243,1232,11,917,25,10,1.0114,-0.0163,-0.0224,0.012,0.156,-0.029,9.776
6260,firm_eo,2604,2470,238,1257,20,930,12,7,0.9991,0.0031,-0.0489,-0.0005,0.147,0.024,9.843
6280,firm_eo,2620,2488,249,1205,10,944,17,15,1.0219,-0.0133,-0.0462,-0.0107,0.16,0.003,9.799
6300,firm_eo,2574,2498,241,1199,11,923,18,20,0.9951,-0.0144,-0.0144,0.0203,0.2,-0.02,9.802
6320,firm_eo,2573,2498,239,1179,16,991,12,12,1.0079,0.0183,-0.0307,-0.0349,0.191,0.03,9.817
6340,firm_eo,2535,2561,241,1170,11,1014,10,12,1.0102,-0.0118,-0.002,0.0158,0.066,0.001,9.838
6360,firm_eo,2519,2579,252,1164,9,968,0,10,0.9906,-0.0063,0.003,0.0018,0.102,-0.02,9.816
6380,firm_eo,2520,2611,224,1187,6,1024,20,24,1.0003,-0.0154,-0.0304,-0.0291,0.16,0.065,9.798
6400,firm_eo,2477,2601,237,1145,11,1031,15,13,1.0018,-0.0079,0.0394,-0.0532,0.156,0.028,9.782
6420,firm_eo,2494,2603,235,1129,11,1004,14,19,0.9861,-0.0141,-0.0032,0.019,0.125,-0.041,9.725
6440,firm_eo,2445,2615,246,1105,15,1044,15,6,0.9966,0.0072,-0.0031,-0.0251,0.087,0.002,9.803
6460,firm_eo,2466,2638,250,1125,9,1035,6,11,1.0125,-0.0215,0.0418,-0.0003,0.11,0.013,9.806
6480,firm_eo,2447,2670,249,1072,18,1062,20,11,0.9934,0.0061,0.011,0.0105,0.094,0.05,9.804
6500,firm_eo,2399,2648,232,1066,9,1058,14,16,0.9992,0.0213,-0.0188,-0.0329,0.083,0.022,9.799
6520,firm_eo,2364,2694,244,1066,17,1079,7,16,0.9999,0.018,0.035,0.0104,0.11,0.05,9.823
6540,firm_eo,2379,2672,246,1101,11,1119,5,14,1.0106,-0.0073,0.027,-0.0114,0.055,0.063,9.802
6560,firm_eo,2325,2697,230,1116,4,1091,10,10,0.9949,-0.0252,0.0204,-0.0052,0.079,0.107,9.843
6580,firm_eo,2339,2652,256,1079,12,1125,11,10,1.008,0.0409,-0.0156,0.0049,-0.035,0.035,9.853
6600,firm_eo,2352,2691,229,1111,15,1136,18,14,1.0088,-0.0139,-0.03,-0.0329,0.025,-0.023,9.835
6620,firm_eo,2351,2636,234,1077,14,1077,10,19,1.0017,0.0025,0.0177,0.0198,0.004,0.019,9.802
6640,firm_eo,2333,2698,243,1104,13,1106,7,4,1.007,0.011,0.007,0.0036,0.025,-0.007,9.798
6660,firm_eo,2354,2689,246,1081,20,1114,22,7,1.0129,-0.0164,-0.0062,0.0047,0.005,0.017,9.793
6680,firm_eo,2324,2676,232,1071,8,1135,17,8,1.0065,0.0024,0.0124,0.0183,-0.019,0.029,9.823
6700,firm_eo,2336,2643,229,1112,10,1124,13,14,1.004,0.006,0.0005,-0.0401,-0.039,0.112,9.807
6720,firm_eo,2333,2660,248,1111,15,1154,1,10,0.9906,0.0169,0.0074,-0.0293,-0.022,0.039,9.778
6740,firm_eo,2318,2669,233,1090,17,1120,20,12,1.0013,0.0123,0.0038,0.0005,-0.013,0.057,9.789
6760,firm_eo,2319,2671,236,1122,16,1169,7,13,0.9931,-0.0327,-0.037,0.019,0.053,0.009,9.815
6780,firm_eo,2308,2687,223,1124,13,1146,16,15,1.0069,-0.0021,-0.0182,0.0222,0.007,0.044,9.794
6800,firm_eo,2327,2642,244,1137,13,1217,20,14,0.9962,0.0027,0.0509,0.0369,0.014,0.035,9.808
6820,firm_eo,2315,2654,236,1100,14,1179,8,13,1.0154,0.0105,0.0208,-0.0113,0.029,0.013,9.829
6840,firm_eo,2267,2666,238,1120,21,1157,12,18,1.0037,-0.0031,0.019,0.019,0.05,0.005,9.813
6860,firm_eo,2286,2646,241,1153,8,1164,11,16,0.9897,-0.017,0.0395,-0.0097,0.041,0.011,9.802
6880,firm_eo,2306,2673,237,1146,10,1212,21,15,0.979,-0.0191,-0.0159,0.0221,-0.11,0.039,9.782
6900,firm_eo,2322,2681,241,1179,16,1181,25,26,0.9938,-0.0297,-0.0258,-0.0243,-0.043,0.044,9.837
6920,firm_eo,2315,2649,243,1152,10,1202,15,8,0.9991,0.0209,-0.0134,0.0018,-0.035,0.013,9.775
6940,firm_eo,2360,2639,249,1144,17,1205,9,20,0.9867,-0.0086,0.0198,0.0009,-0.024,0.045,9.776
6960,firm_eo,2296,2675,245,1168,11,1191,6,17,1.013,0.0011,0.0025,0.0156,-0.021,0.042,9.786
6980,firm_eo,2327,2636,232,1181,15,1188,13,8,0.9927,-0.0365,-0.0157,0.0005,-0.031,0.053,9.791
7000,firm_eo,2330,2632,238,1178,20,1203,17,25,1.0036,0.0212,0.01,0.0093,-0.029,0.022,9.839
7020,firm_eo,2341,2633,242,1179,10,1195,15,13,0.9908,-0.023,0.0185,-0.0453,-0.009,0.017,9.777
7040,firm_eo,2310,2639,249,1182,18,1190,12,9,1.0222,0.0033,-0.0074,-0.0183,0.006,0.005,9.779
7060,firm_eo,2378,2655,236,1174,23,1233,12,5,1.0018,0.0457,-0.0016,0.0027,-0.036,0.078,9.861
7080,firm_eo,2336,2644,239,1212,13,1213,7,20,0.9976,0.0043,0.0068,0.0088,-0.021,-0.074,9.832
7100,firm_eo,2321,2621,232,1192,20,1172,16,19,1.0166,0.0037,0.0009,-0.0178,-0.022,-0.051,9.739
7120,firm_eo,2344,2645,228,1169,17,1238,11,10,1.006,0.0008,-0.0107,-0.0229,0.053,-0.045,9.739
7140,firm_eo,2323,2633,245,1178,7,1189,14,16,1.0062,-0.0175,-0.0164,-0.0074,0.086,0.016,9.847
7160,firm_eo,2292,2641,245,1161,19,1216,12,15,0.9978,-0.0085,-0.0209,-0.0016,0.09,0.004,9.811
7180,firm_eo,2299,2665,242,1155,13,1199,14,11,0.9974,-0.0116,-0.0039,0.0138,0.057,0.033,9.84
7200,firm_eo,2283,2637,242,1151,14,1208,20,12,1.0193,0.0246,-0.0374,-0.0218,0.118,0.094,9.776
7220,firm_eo,2292,2658,247,1181,12,1180,6,14,1.0002,0.0136,-0.0481,0.0091,-0.02,-0.034,9.763
7240,firm_eo,2280,2649,243,1174,22,1161,14,15,1.019,0.0138,0.0128,-0.0129,0.037,0.019,9.822
7260,firm_eo,2281,2666,255,1129,19,1196,15,13,0.9932,-0.0011,0.0285,0.0014,0.105,0.001,9.781
7280,firm_eo,2285,2667,243,1128,17,1152,8,13,1.0163,0.0306,-0.0164,-0.0069,0.073,-0.018,9.845
7300,firm_eo,2303,2679,243,1103,15,1190,17,12,0.997,0.0289,-0.0104,-0.0,0.05,0.005,9.832
7320,firm_eo,2257,2709,239,1143,21,1192,9,15,0.9789,-0.0089,0.0101,0.0057,0.041,-0.043,9.852
7340,firm_eo,2207,2715,237,1081,12,1191,3,13,1.0095,-0.0131,0.0014,-0.0294,0.084,0.012,9.79
7360,firm_eo,2259,2754,243,1114,11,1224,18,13,1.0009,0.013,-0.0148,-0.0219,0.09,0.001,9.876
7380,firm_eo,2233,2702,247,1111,10,1212,13,18,1.0084,0.0053,-0.0138,0.0128,0.036,0.018,9.766
7400,firm_eo,2201,2698,235,1080,26,1220,12,20,1.0255,-0.0068,0.0167,-0.0303,-0.032,-0.008,9.771
7420,firm_eo,2191,2724,242,1112,17,1221,18,14,1.0076,-0.0098,0.023,0.0357,0.094,-0.052,9.814
7440,firm_eo,2172,2750,237,1070,9,1205,18,18,0.9922,-0.0199,-0.0157,-0.0029,0.021,-0.01,9.779
7460,firm_eo,2205,2744,240,1096,11,1244,18,20,1.0022,-0.0144,0.0275,-0.0463,0.03,-0.033,9.821
7480,firm_eo,2182,2751,238,1059,12,1246,4,10,0.9954,0.0159,-0.0222,-0.0253,0.077,-0.054,9.799
7500,firm_eo,2178,2742,236,1079,11,1221,7,10,0.9965,0.041,0.0228,-0.008,0.0,0.003,9.866
7520,firm_eo,2175,2752,245,1055,18,1207,8,0,1.0083,0.0042,-0.0116,0.0246,0.022,-0.008,9.819
7540,firm_eo,2186,2800,246,1089,14,1222,13,11,0.9873,-0.0357,0.022,0.0177,-0.062,-0.054,9.826
7560,firm_eo,2175,2753,227,1025,19,1205,10,12,1.0073,0.0013,-0.0118,0.0043,-0.084,0.029,9.766
7580,firm_eo,2200,2748,242,1048,19,1181,19,12,0.9723,0.043,-0.0138,0.0021,-0.093,-0.001,9.778
7600,firm_eo,2202,2728,250,1082,13,1198,18,10,1.0093,-0.0094,0.0042,-0.0043,-0.026,-0.027,9.814
7620,firm_eo,2230,2731,243,1045,11,1187,17,10,0.9934,0.0184,-0.006,0.0151,0.051,-0.025,9.837
7640,firm_eo,2195,2717,247,1046,12,1177,12,21,1.0093,0.0196,-0.0145,-0.0173,-0.046,-0.001,9.866
7660,firm_eo,2251,2739,239,1055,15,1209,25,14,1.0133,0.0029,0.0337,0.0045,-0.061,-0.034,9.833
7680,firm_eo,2244,2735,241,1089,7,1170,2,13,1.0084,0.012,0.0242,0.0182,-0.131,-0.031,9.828
7700,firm_eo,2260,2718,233,1099,16,1172,16,10,0.9771,0.0241,-0.0144,0.0293,-0.091,-0.074,9.823
7720,firm_eo,2347,2710,245,1097,8,1156,8,14,0.9938,0.0071,0.0082,-0.0001,-0.04,-0.009,9.818
7740,firm_eo,2297,2687,245,1110,15,1136,12,16,1.0038,-0.0368,-0.0091,-0.0333,-0.038,0.011,9.788
7760,firm_eo,2342,2718,241,1082,7,1162,18,11,0.9925,-0.0032,-0.0286,0.0497,-0.017,0.014,9.808
7780,firm_eo,2319,2658,234,1122,18,1155,10,19,1.0098,0.0088,0.0039,-0.0037,-0.106,0.012,9.816
7800,firm_eo,2372,2697,232,1114,12,1119,24,14,1.0116,0.0216,0.0043,-0.0361,-0.098,0.023,9.783
7820,firm_eo,2368,2671,244,1119,16,1128,17,5,0.9999,-0.0004,0.0038,-0.0271,-0.066,-0.051,9.841
7840,firm_eo,2414,2638,250,1149,14,1059,16,12,1.0011,-0.0098,0.0282,-0.0078,-0.126,0.014,9.827
7860,firm_eo,2411,2644,252,1138,13,1111,14,10,0.9999,-0.0312,0.0072,0.0086,-0.068,-0.017,9.792
7880,firm_eo,2432,2627,242,1140,9,1098,11,16,1.0101,0.0317,0.0037,-0.0142,-0.127,-0.035,9.792
7900,firm_eo,2425,2622,234,1138,13,1050,13,16,1.0133,-0.0087,-0.0238,-0.029,-0.099,-0.055,9.819
7920,firm_eo,2462,2600,236,1182,9,1060,5,13,0.9938,0.0057,0.0345,-0.0263,-0.034,-0.074,9.822
7940,firm_eo,2471,2591,232,1159,8,1054,20,17,1.0141,-0.0253,0.0385,-0.0447,-0.065,-0.014,9.829
7960,firm_eo,2445,2612,237,1185,12,1090,10,17,1.0022,-0.0312,0.0212,0.0413,-0.028,-0.046,9.766
7980,firm_eo,2438,2594,243,1165,15,1014,10,9,1.0253,-0.0162,-0.0115,-0.0263,-0.101,-0.001,9.804
8000,firm_eo,2490,2597,253,1183,14,1019,11,15,0.9933,-0.0061,-0.0126,-0.0001,-0.036,-0.021,9.846
8020,firm_eo,2529,2571,240,1162,22,1041,5,21,0.9883,-0.0104,-0.0113,-0.0238,-0.08,-0.078,9.798
8040,firm_eo,2507,2536,243,1180,11,1024,19,16,0.9952,0.0164,-0.006,0.0216,-0.055,-0.045,9.829
8060,firm_eo,2542,2546,243,1169,19,993,10,19,1.0082,-0.0171,0.0071,-0.0356,-0.02,-0.132,9.786
8080,firm_eo,2571,2559,239,1195,11,992,15,19,0.9809,0.0116,0.003,0.0279,-0.11,0.006,9.801
8100,firm_eo,2546,2523,248,1185,1,995,15,17,1.0046,0.0009,-0.0137,-0.0059,-0.016,-0.044,9.832
8120,firm_eo,2559,2477,236,1163,12,994,15,10,1.0071,-0.0093,-0.0063,-0.0121,0.023,-0.028,9.799
8140,firm_eo,2563,2547,230,1188,21,994,10,22,1.0067,0.0385,-0.0099,-0.0196,0.002,0.015,9.82
8160,firm_eo,2537,2545,238,1144,8,959,17,23,0.9792,0.0018,-0.0125,0.0248,0.03,-0.003,9.831
8180,firm_eo,2518,2579,238,1182,21,999,22,11,1.0032,0.0019,0.0039,-0.0036,0.007,-0.038,9.836
8200,firm_eo,2560,2569,238,1191,17,967,8,5,1.0062,0.008,-0.0177,0.0374,0.057,0.018,9.809
8220,firm_eo,2556,2553,230,1172,18,979,6,6,0.997,-0.0026,-0.0161,0.019,0.016,-0.041,9.839
8240,firm_eo,2495,2556,233,1162,12,988,16,11,1.0116,0.0194,-0.0238,-0.0178,0.05,0.019,9.795
8260,firm_eo,2540,2604,234,1141,18,976,10,16,1.0154,-0.0307,0.0027,0.029,0.096,-0.072,9.826
8280,firm_eo,2477,2606,248,1147,13,1011,5,24,1.0304,0.0032,-0.0139,0.0048,0.086,-0.018,9.796
8300,firm_eo,2465,2599,245,1141,11,1019,25,8,0.9973,-0.023,-0.0031,-0.0183,0.13,0.021,9.829
8320,firm_eo,2451,2580,242,1133,18,1007,13,14,0.9861,-0.0205,-0.0013,-0.0181,0.02,0.013,9.817
8340,firm_eo,2450,2615,231,1101,19,1012,0,16,1.0281,-0.0038,0.0078,-0.0302,0.104,-0.052,9.756
8360,firm_eo,2429,2612,237,1102,4,1027,21,17,0.9895,0.0028,-0.0032,0.0259,0.118,-0.064,9.819
8380,firm_eo,2411,2624,235,1098,14,1046,13,12,0.9949,-0.007,0.0111,-0.0292,0.119,0.001,9.758
8400,firm_eo,2405,2687,253,1086,19,1052,20,14,1.0102,-0.0053,0.0554,0.0338,0.086,-0.036,9.83
8420,firm_eo,2397,2703,239,1075,5,1038,10,15,1.001,0.0024,0.0103,0.0163,0.134,-0.013,9.767
8440,firm_eo,2366,2730,239,1021,15,1070,20,20,1.0006,-0.0126,0.0013,0.011,0.213,-0.057,9.825
8460,firm_eo,2331,2737,249,994,20,1059,10,22,0.9923,-0.0052,0.0092,-0.0261,0.184,-0.033,9.819
8480,firm_eo,2303,2772,255,1009,10,1077,6,13,0.9966,0.0377,-0.0223,0.0068,0.161,-0.067,9.806
8500,firm_eo,2285,2775,242,980,12,1090,16,16,1.0015,0.0104,0.0077,-0.0024,0.19,0.003,9.776
8520,firm_eo,2246,2780,233,949,15,1103,11,19,0.9973,0.0047,-0.0215,-0.0074,0.126,-0.034,9.816
8540,firm_eo,2247,2798,241,964,12,1099,11,22,1.0027,-0.028,0.0184,-0.0003,0.076,-0.03,9.739
8560,firm_eo,2198,2838,251,931,10,1064,14,9,0.9975,-0.0002,0.0294,-0.0156,0.071,-0.078,9.836
8580,firm_eo,2195,2822,248,921,6,1094,20,8,0.9932,-0.0071,-0.0056,0.0191,0.093,-0.096,9.828
8600,firm_eo,2195,2819,229,889,14,1107,14,17,0.9892,-0.0252,-0.002,-0.0078,0.071,-0.052,9.745
8620,firm_eo,2157,2839,239,901,19,1080,10,19,1.0044,-0.0297,0.0046,-0.0267,0.115,-0.026,9.805
8640,firm_eo,2125,2838,243,865,11,1124,10,13,0.9972,0.0018,-0.0117,0.0047,0.072,-0.038,9.828
8660,firm_eo,2134,2840,243,863,20,1092,19,21,1.0132,0.0016,-0.0204,0.0101,0.035,-0.076,9.818
8680,firm_eo,2092,2870,242,826,14,1079,19,2,0.989,0.0122,-0.0295,0.0045,0.05,-0.054,9.823
8700,firm_eo,2122,2905,239,838,11,1070,17,21,0.9911,0.0032,-0.0168,-0.0267,0.074,-0.024,9.799
8720,firm_eo,2111,2912,235,841,13,1091,12,8,0.9942,0.0092,-0.0346,-0.0057,0.055,-0.051,9.845
8740,firm_eo,2091,2878,251,819,19,1078,6,15,0.9883,-0.0228,-0.0051,0.0064,0.046,-0.095,9.815
8760,firm_eo,2107,2907,248,797,12,1077,11,19,1.0048,0.0198,0.0148,-0.0116,0.022,-0.109,9.848
8780,firm_eo,2135,2902,242,782,11,1078,14,14,0.9922,0.0051,-0.0304,0.0547,-0.023,-0.107,9.782
8800,firm_eo,2168,2912,233,791,13,1034,24,17,1.0084,0.0196,0.0378,0.0016,-0.011,-0.016,9.845
8820,firm_eo,2100,2868,253,784,21,1037,25,24,1.0072,0.0397,0.003,0.0284,-0.023,-0.116,9.8
8840,firm_eo,2154,2924,232,795,18,1009,12,14,1.0052,-0.0093,0.0169,0.0241,-0.114,-0.032,9.811
8860,firm_eo,2155,2874,250,792,20,1026,9,13,0.9953,-0.0048,-0.0293,0.0238,-0.047,-0.022,9.822
8880,firm_eo,2140,2929,225,786,8,994,24,22,1.0043,-0.0269,0.0103,-0.0368,-0.002,0.006,9.815
8900,firm_eo,2158,2867,246,790,8,990,15,13,0.9896,0.0141,0.0189,0.0233,-0.039,-0.006,9.749
8920,firm_eo,2166,2866,237,775,12,1000,18,21,0.9944,-0.0027,0.001,-0.0299,-0.025,-0.078,9.759
